schoolID,Round32,Sweet16,Elite8,Final4,Final,Champion,Round32TotalPred,Sweet16TotalPred,Elite8TotalPred,Final4TotalPred,FinalTotalPred,ChampionTotalPred,offanddef_round32pred,offanddef_sweet16pred,offanddef_elite8pred,offanddef_final4pred,offanddef_finalpred,offanddef_championpred
Appalachian St.2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.332450759,0.185431851,-0.098535027,-0.073992719,-0.011939251,-0.006501328
Arizona St.2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona St.2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.163206117,0.018050065,-0.085129669,-0.103326296,-5.05E-04,-0.029818959
Arizona St.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona St.2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.395540925,0.043937452,-0.058752456,-0.129280352,-0.010753773,-0.006140562
Arizona St.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona St.2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.699495378,0.334161485,0.176666723,0.031972523,0.037532465,0.022084765
Arizona St.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona St.2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.918077423,0.540160435,0.310670308,0.16367062,0.07454232,0.033009642
Arizona St.2014,0,0,0,0,0,0,1.250998406,0.624335233,0.374007553,0.257626746,0.145900852,0.079039055,0.742930722,0.486762855,0.231997814,0.115505455,0.073557434,0.030643421
Arizona St.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona St.2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.428284376,0.037944068,-0.075109552,-0.032584031,0.027038549,-0.012518451
Arizona St.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona St.2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.357873754,0.323875455,-0.0340162,-0.023204791,0.015394402,-0.012961069
Arizona St.2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona St.2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.521664511,0.48516289,0.16671345,0.07359588,0.046836087,0.020891294
Arizona St.2018,0,0,0,0,0,0,1.160013211,0.606624251,0.14398845,0.158697357,0.095076116,0.06485002,0.876630021,0.477917717,0.156200147,0.054825503,0.04822342,0.033574177
Arizona St.2019,0,0,0,0,0,0,1.839404659,1.111996303,0.545144815,0.220263809,0.293859246,0.041568638,1.156350398,0.778583977,0.406119253,0.143523017,0.105306439,0.041568638
Arizona2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.543299893,0.302342017,0.030588912,-0.064326119,0.015647077,0.013242483
Arizona2011,1,1,1,0,0,0,1.298848966,0.711472928,0.303180932,0.009374799,0.065757237,0.01299839,0.626969514,0.347820688,0.040553887,-0.032629007,0.033465298,0.01299839
Arizona2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.549688908,0.362583994,0.050414675,-0.02955673,0.022915482,0.010325641
Arizona2013,1,1,0,0,0,0,1.475149572,0.888266446,0.33581736,0.234555043,0.111730905,0.094980641,0.867993461,0.644659777,0.232528797,0.127170739,0.085265603,0.046585008
Arizona2014,1,1,1,0,0,0,2.649358543,2.21330608,1.263592144,0.615791096,0.290640742,0.180712675,1.676025112,1.254164057,0.74109166,0.362852744,0.170925907,0.102850895
Arizona2015,1,1,1,0,0,0,2.094475591,1.723223922,0.993643257,0.306798875,0.095969744,0.095317177,1.304682535,0.961881004,0.527889106,0.231511575,0.094995164,0.083808627
Arizona2016,0,0,0,0,0,0,1.618293368,1.405116388,0.501658392,0.196416555,0.076242818,0.040456737,0.925302765,0.859034021,0.362632829,0.161679569,0.087031296,0.040456737
Arizona2017,1,1,0,0,0,0,2.085166266,1.495171213,0.876786766,0.475303228,0.245552692,0.170732037,1.486819747,1.048018947,0.528997493,0.226119244,0.132639075,0.075750467
Arizona2018,0,0,0,0,0,0,1.472181302,0.736085875,0.518003596,0.25070563,0.097691815,0.104060796,1.059742332,0.669568288,0.404306875,0.143642937,0.057121616,0.057474859
Arizona2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.614842776,0.29472616,0.081114345,-0.019748734,0.014644953,0.001133224
Arkansas Little Rock2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas Little Rock2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.453836592,-0.205656332,-0.20266039,-0.144482374,-0.003397169,-0.003840723
Arkansas Little Rock2011,0,0,0,0,0,0,0.282141693,-0.28510707,-0.611070018,-0.21016447,-0.084756231,-0.065266746,0.178091724,-0.119645655,-0.342620934,-0.21016447,-0.040058418,-0.034941245
Arkansas Little Rock2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas Little Rock2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.692050782,0.019981143,0.141167424,0.012448018,0.008814487,0.010423801
Arkansas Little Rock2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas Little Rock2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.564841863,0.104368401,-0.080216409,-0.088234204,-0.044960321,0.028680183
Arkansas Little Rock2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas Little Rock2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.470279089,0.022650177,-0.069135226,-0.070279256,0.0148151,0.005175598
Arkansas Little Rock2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas Little Rock2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.271847628,-0.038171551,-0.198434523,-0.149397564,7.50E-04,-0.023315583
Arkansas Little Rock2016,1,0,0,0,0,0,0.965765355,0.469325146,0.057257518,-0.00287565,0.101829532,0.01749999,0.612868328,0.455117096,0.031554932,-0.00287565,0.066739894,0.01749999
Arkansas Little Rock2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas Little Rock2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.465667089,0.269030425,-0.025440821,-0.037753005,-0.005149336,-0.005184091
Arkansas Little Rock2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas Little Rock2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.121265602,-0.346492473,-0.398722133,-0.259578956,-0.080700069,-0.037286372
Arkansas Little Rock2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas Little Rock2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.618161224,0.104478766,-0.078032427,-0.045004587,0.046534322,0.002017708
Arkansas Pine Bluff2010,0,0,0,0,0,0,0.91163701,0.240273249,0.092026779,0.030928777,-0.009410216,0.031935129,0.591842267,0.395694247,0.092026779,0.030928777,0.0364679,0.031935129
Arkansas Pine Bluff2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas Pine Bluff2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.137101724,0.009966971,-0.091418213,-0.056128307,-0.00840138,0.002031035
Arkansas Pine Bluff2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas Pine Bluff2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.32786493,0.045246103,-0.012093711,-0.012871359,0.027287392,0.00651987
Arkansas Pine Bluff2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas Pine Bluff2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.68188255,0.476703138,0.180076386,0.087481427,0.04217191,0.029716198
Arkansas Pine Bluff2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas Pine Bluff2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.211308958,0.103654465,0.008920447,7.39E-04,-0.011058035,0.003672465
Arkansas Pine Bluff2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas Pine Bluff2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.407528202,0.129723001,-0.016696528,-0.049877197,0.00686533,0.005205521
Arkansas Pine Bluff2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas Pine Bluff2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.468879407,0.140753478,-0.015452643,-0.045411821,6.16E-04,0.024431231
Arkansas Pine Bluff2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas Pine Bluff2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.343029834,-0.040078728,-0.134169522,-0.114424167,-0.020633463,-0.006301736
Arkansas Pine Bluff2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas Pine Bluff2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.712732575,0.427240866,0.148611129,0.061126839,0.046881518,0.013289308
Arkansas Pine Bluff2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas Pine Bluff2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.35974361,0.148518694,0.03442505,0.016478552,0.074948464,-0.005608172
Arkansas St.2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas St.2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.836274243,0.342771744,0.125983688,0.046798654,0.034423274,0.039194476
Arkansas St.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas St.2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.658753488,0.301531277,0.069094748,-0.015317906,0.003267829,0.025414215
Arkansas St.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas St.2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.381615553,0.104063369,0.005827593,-0.023521873,-0.005780677,-0.001270062
Arkansas St.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas St.2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.379390329,-0.080445392,-0.129306034,-0.146213638,-0.041764037,-0.013554242
Arkansas St.2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas St.2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.290501213,0.046824177,-0.039901335,-0.009017513,0.001607355,-0.013830843
Arkansas St.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas St.2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.514494569,0.016178506,-0.054178316,-0.094886695,7.31E-05,0.012887614
Arkansas St.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas St.2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.602871884,0.329356457,0.087159403,-0.001495769,0.036623222,0.00385889
Arkansas St.2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas St.2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.339388547,0.031807071,-0.106184091,-0.113835986,-2.58E-04,-0.017159783
Arkansas St.2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas St.2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.317431325,-0.013887003,-0.15428563,-0.138705661,-0.032702278,-0.008556718
Arkansas St.2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas St.2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.305671032,0.104503042,-0.15786363,-0.149191898,-0.003842748,-0.019949258
Arkansas2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.455360064,0.009281969,-0.129799613,-0.092559135,-0.018525678,-0.016923862
Arkansas2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.636141123,0.257597128,0.077898336,0.04540442,0.043833132,0.01303015
Arkansas2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.70184202,0.197114214,-0.009292361,-0.106543077,-0.005327077,0.013335713
Arkansas2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.556870663,0.332235674,0.076842051,-0.001390844,0.032884629,0.009272604
Arkansas2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,1.164672407,0.828279633,0.373210565,0.228704472,0.105306633,0.052510281
Arkansas2015,1,0,0,0,0,0,1.529614355,0.973538587,0.491494418,0.230052807,0.124852246,0.075152945,0.917036243,0.588769433,0.288222221,0.126180954,0.07799955,0.043877101
Arkansas2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.284940582,-0.19120919,-0.171190256,-0.153400002,-0.038399513,-0.022677819
Arkansas2017,1,0,0,0,0,0,1.851136305,0.384987743,0.546526345,0.139563682,0.102439595,0.034417996,1.047743813,0.54040874,0.284383094,0.139563682,0.102439595,0.034417996
Arkansas2018,0,0,0,0,0,0,1.483346426,0.78734917,0.427054363,0.221753533,0.105244796,0.059541138,1.034905798,0.499852796,0.272564249,0.083144694,0.0583921,0.028265294
Arkansas2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,1.010085115,0.5494452,0.217824707,0.039011883,0.070322955,0.036978919
Army2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Army2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.414533484,0.027952139,-0.031332531,-0.06813662,-0.017271817,-7.07E-04
Army2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Army2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.065363451,-0.403198861,-0.264621093,-0.199452118,-0.029660996,-0.03222558
Army2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Army2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.352850802,-0.246503902,-0.216547894,-0.158874832,-0.029831488,0.003383684
Army2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Army2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.489042426,0.045786116,-0.166472772,-0.103551914,-0.015770635,0.00640157
Army2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Army2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.338139588,-0.222023362,-0.202038353,-0.163398629,-0.043064257,-0.01238851
Army2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Army2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.426709177,0.078847243,0.026810721,0.010008318,0.047064287,-0.009301092
Army2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Army2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.726008735,0.412118999,0.196824543,0.040057945,0.032160737,0.010246046
Army2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Army2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.26248483,-0.020244548,-0.149279298,-0.08567093,-0.00667089,8.81E-04
Army2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Army2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.218794979,-0.025843688,-0.200403578,-0.148734943,-0.031588542,0.002778623
Army2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Army2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.133289327,-0.162890723,-0.193024558,-0.177785833,-0.05464277,-0.008684329
Auburn2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Auburn2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.587800917,0.218565617,0.05133838,-0.069294797,-0.014979598,0.005667188
Auburn2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Auburn2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.719494486,-0.034874247,-0.102708151,-0.132538618,-0.019140335,0.013753125
Auburn2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Auburn2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.730835712,0.326919972,0.073573604,0.006443823,0.032521313,0.015669653
Auburn2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Auburn2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.476341314,0.042736802,-0.028401851,-0.06926312,0.001074496,-0.016133868
Auburn2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Auburn2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.498842102,0.085909063,-0.03811576,-0.033007861,0.001483285,0.008769001
Auburn2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Auburn2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.293563636,0.185159905,0.05490295,-0.002485096,-0.016478992,-0.010028832
Auburn2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Auburn2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.865608078,0.617453404,0.1640227,0.083551685,0.020103899,0.029911912
Auburn2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Auburn2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.724701034,0.338394345,0.065221837,-0.02574798,0.037389706,0.017916179
Auburn2018,1,0,0,0,0,0,2.170344419,1.110903511,0.717577039,0.277639681,0.122029951,0.093895086,1.483527554,0.978999317,0.448382706,0.208165708,0.122029951,0.093895086
Auburn2019,1,1,1,1,0,0,2.444293032,1.632030244,1.007574241,0.544762403,0.177399022,0.178999552,1.434397347,1.162789438,0.58651331,0.330637017,0.142136739,0.085827677
Austin Peay2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Peay2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.399531881,-0.034667508,-0.109567259,-0.110458148,-0.010429848,0.010819202
Austin Peay2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Peay2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.771951783,0.42885606,0.113519633,0.027325482,0.040081022,0.037395955
Austin Peay2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Peay2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.252816395,0.141794886,-0.063091033,-0.043118174,0.010407738,-0.00258982
Austin Peay2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Peay2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.633441616,0.393777337,0.192645552,0.067524212,0.057911705,0.02696377
Austin Peay2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Peay2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.359406665,0.092474725,0.048215987,0.002821435,0.010094702,-0.001572198
Austin Peay2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Peay2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.357959803,0.162841011,-0.036203579,0.006207527,0.022857326,-0.006661104
Austin Peay2016,0,0,0,0,0,0,0.852482553,0.148914713,-0.065756636,0.035206911,0.085968209,9.94E-04,0.496753611,0.237626914,0.065750107,-0.006796895,0.018586631,9.94E-04
Austin Peay2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Peay2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.330306745,0.141224408,0.028622477,-0.036153919,-0.014019495,-0.010801234
Austin Peay2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Peay2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.488891254,0.328057201,0.038763661,0.040464126,0.026910023,0.016392689
Austin Peay2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Peay2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.64881436,0.419086983,0.200939498,0.044779039,0.019042593,0.009458727
Ball St.2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ball St.2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.619136171,0.076810822,-0.090090411,-0.083710151,-0.026691744,0.006674066
Ball St.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ball St.2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.45317277,-0.012322013,-0.020687497,-0.070103457,-0.048101594,-0.010824977
Ball St.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ball St.2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.300487644,-0.004353513,-0.152781736,-0.106753066,-0.017206475,0.002563095
Ball St.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ball St.2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.488234009,0.17777957,-0.002419204,-0.02865291,-0.005375519,0.019106457
Ball St.2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ball St.2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.386014843,-0.044068499,-0.02316624,-0.110969829,-0.058072389,-0.008250534
Ball St.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ball St.2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.351675612,0.163404259,-0.080639624,-0.063957791,-0.020324703,0.00703694
Ball St.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ball St.2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.908873142,0.652264544,0.241173532,0.091569092,0.044940517,0.027921638
